"id","file","sentences","class",,
2583,"C52_Estadao_28-09-2022_12h19","BRASÍLIA - O presidente do Partido Liberal (PL), Valdemar Costa Neto, disse nesta quarta-feira, 28, que a sala onde os votos da eleição são totalizados no Tribunal Superior Eleitoral (TSE) ""não é mais secreta"".",,,
2584,"C52_Estadao_28-09-2022_12h19","Diferentemente do que acusa o presidente, o espaço é uma sala envidraçada onde trabalham servidores públicos do TSE que monitoram os sistemas de totalização dos votos e checam se todos os procedimentos estão sendo executados corretamente.",,,
2585,"C52_Estadao_28-09-2022_12h19","Durante uma live, Bolsonaro disse o tribunal tem ""má vontade"" com as Forças Armadas, apesar de a Corte ter acatado algumas sugestões dos militares para o processo eleitoral, e afirmou que só haveria chance ""zerada"" de fraude se o País implementasse o voto impresso, que foi rejeitado pelo Congresso no ano passado.",,"irretocável","opinion staements"
2586,"C52_Estadao_28-09-2022_12h19","Foi uma briga para aceitar uma ou outra sugestão.",,,
2587,"C52_Estadao_28-09-2022_12h19","Na última segunda-feira, 26, Bolsonaro voltou a atacar o TSE em sua rede social.",,,
2588,"C52_Estadao_28-09-2022_12h19","Não é nem sala secreta, nem sala escura"", afirmou.",,,
2589,"C52_Estadao_28-09-2022_12h19","O resultado das eleições é gerado automaticamente a partir do envio das informações pelos Tribunais Regionais Eleitorais (TREs).",,,
2590,"C52_Estadao_28-09-2022_12h19","Uma má vontade enorme do TSE para com as Forças Armadas, para nós buscarmos diminuir a possibilidade de fraude"", declarou o candidato à reeleição.",,,
2591,"C52_Estadao_28-09-2022_12h19_titulo","Chamado de 'sala secreta' por Bolsonaro, o espaço de totalização dos votos foi visitado por representantes de partidos, observadores internacionais e militares.",,,
2592,"C52_Estadao_28-09-2022_12h19_titulo","Presidente do partido de Bolsonaro diz que sala do TSE está aberta e 'não é mais secreta'.",,,
2593,"C52_Folha_28-09-2022_11h06","""A apuração é transparente, a apuração é auditável, e a apuração é fiscalizada por todos aqueles que estão inscritos"", afirmou Moraes nesta quarta.",-1,,
2594,"C52_Folha_28-09-2022_11h06","""Essas pessoas, no dia da eleição, não contam votos.",-1,"trava embate",
2595,"C52_Folha_28-09-2022_11h06","""Não há contagem manual de votos.",-1,,
2596,"C52_Folha_28-09-2022_11h06","""Não tem mais [sala secreta].",-1,,
2597,"C52_Folha_28-09-2022_11h06","""Nas telas vão estar acompanhamentos de recebimento de boletins de urna, de geração de arquivos para consulta da imprensa e acompanhamento dos sistemas de informática"", afirmou ainda o secretário sobre as informações apresentadas no setor durante das eleições.",-1,,
2598,"C52_Folha_28-09-2022_11h06","""Uma sala que ninguém sabe o que acontece lá dentro"", declarou o presidente.",-1,"duramente reprimidos",
2599,"C52_Folha_28-09-2022_11h06","A partir do momento em cada urna eletrônica é finalizada, já sai o boletim de urna com os votos.",,,
2600,"C52_Folha_28-09-2022_11h06","A totalização é feita sem a interferência dos funcionários, por um computador que fica em outro local, no centro de processamento de dados da corte.",,,
2601,"C52_Folha_28-09-2022_11h06","Agora é aberta"", disse Valdemar ao visitar o setor.",,,
2602,"C52_Folha_28-09-2022_11h06","Além do presidente do PL, acompanharam a visita representantes do PT, PDT, PTB, União Brasil e o ministro da Defesa, Paulo Sérgio Nogueira.",,,
2603,"C52_Folha_28-09-2022_11h06","Ao contrário do que também afirma Bolsonaro, esses servidores não interferem no resultado do pleito.",,"totalmente ",
2604,"C52_Folha_28-09-2022_11h06","Após a visita, o presidente do TSE, Alexandre de Moraes, disse que a sala não é ""secreta"" nem ""escura"", repetindo termos usados por Bolsonaro.",,,
2605,"C52_Folha_28-09-2022_11h06","Cópias desses documentos são coladas nas portas dos locais de votação e entregues para fiscais de partidos e à Justiça Eleitoral.",,,
2606,"C52_Folha_28-09-2022_11h06","Essas pessoas monitoram o ambiente de informática para que os sistemas já lacrados sejam executados de maneira adequada, sem sobressaltos"", disse o secretário de tecnologia da informação do TSE, Julio Valente.",,,
2607,"C52_Folha_28-09-2022_11h06","Esse sistema faz a totalização a partir do programa que nós mesmos lacramos nas urnas"", disse Moraes.",,,
2608,"C52_Folha_28-09-2022_11h06","Esta sala fica restrita a poucos servidores que fazem a manutenção do equipamento.",,,
2609,"C52_Folha_28-09-2022_11h06","Isso entra no sistema.",,,
2610,"C52_Folha_28-09-2022_11h06","Na última quinta (22), o mandatário disse que as Forças Armadas pretendem ""colocar técnicos"" dentro da ""sala-cofre"" do TSE.",,,
2611,"C52_Folha_28-09-2022_11h06","No espaço trabalham 20 funcionários do tribunal que desenvolvem e monitoram os sistemas que recebem os dados de boletins de urna para a totalização dos votos.",,,
2612,"C52_Folha_28-09-2022_11h06","O espaço, porém, já era aberto aos partidos e fiscais das eleições em pleitos anteriores.",,,
2613,"C52_Folha_28-09-2022_11h06","O presidente do PL, Valdemar Costa Neto, disse nesta quarta-feira (28) que o setor de totalização de votos do TSE (Tribunal Superior Eleitoral) não é uma sala secreta, ao contrário do que afirmou diversas vezes o presidente Jair Bolsonaro (PL).",,,
2614,"C52_Folha_28-09-2022_11h06","O setor de totalização é um dos alvos de teorias da conspiração de Bolsonaro.",,,
2615,"C52_Folha_28-09-2022_11h06","Para reagir às falas do chefe do Executivo, Moraes convidou no sábado (24) candidatos a presidente para visitarem o local.",,,
2616,"C52_Folha_28-09-2022_11h06","são gerados boletins de urna com os resultados de cada seção eleitoral.",,,
2617,"C52_Folha_28-09-2022_11h06","Também estiveram no espaço membros de entidades de observação das eleições.",,,
2618,"C52_Folha_28-09-2022_11h06","Terminada a votação,",,,
2619,"C52_Folha_28-09-2022_11h06_titulo","Agora é aberta', afirma Valdemar Costa Neto.",,,
2620,"C52_Folha_28-09-2022_11h06_titulo","Espaço, porém, já era acessível a partidos e fiscais em anos",,,
2621,"C52_Folha_28-09-2022_11h06_titulo","Não tem mais.",,,
2622,"C52_Folha_28-09-2022_11h06_titulo","Presidente do partido de Bolsonaro visita TSE e diz que não há sala secreta.",,,
2623,"C52_OGlobo_28-09-2022_10h34","""A sala de totalização acompanha exatamente para evitar algum problema na rede, para evitar que haja sobrecarga.",-1,,
2624,"C52_OGlobo_28-09-2022_10h34","""Nós realizamos hoje uma visitação à sala de totalização exatamente para mostrar o que já é óbvio, mas sempre é importante atuar com transparência, com lealdade a todos aqueles que fazem esse processo eleitoral para demonstrar que é uma sala como vocês puderam ver: é uma sala aberta, é uma sala clara, não é?",-1,,
2625,"C52_OGlobo_28-09-2022_10h34","A apuração é transparente, a apuração é auditável e é fiscalizada por todos aqueles que estão inscritos"", acrescentou.",,,
2626,"C52_OGlobo_28-09-2022_10h34","Entre as pessoas que participaram da visitação estavam o ministro da Defesa, Paulo Sérgio Nogueira de Oliveira, e Valdemar Costa Neto, presidente do PL, partido ao qual o presidente Jair Bolsonaro é filiado (veja mais abaixo quem estava).",,,
2627,"C52_OGlobo_28-09-2022_10h34","Moraes deu a declaração após a visitação de entidades, partidos e representantes do governo à sala de totalização.",,,
2628,"C52_OGlobo_28-09-2022_10h34","Não é nem sala secreta, nem sala escura"", afirmou Moraes.",,,
2629,"C52_OGlobo_28-09-2022_10h34","O ministro Alexandre de Moraes, presidente do Tribunal Superior Eleitoral (TSE), reafirmou nesta quarta-feira (28) que o processo de totalização de votos dados pelos eleitores aos candidatos é auditável e transparente.",,,
2630,"C52_OGlobo_28-09-2022_10h34","Os técnicos acompanham com total fiscalização.",,,
2631,"C52_OGlobo_28-09-2022_10h34_titulo","'É uma sala aberta, clara, nem secreta, nem escura', disse Moraes.",-1,"extensivamente","vasto "
2632,"C52_OGlobo_28-09-2022_10h34_titulo","A convite do presidente do TSE, entidades, partidos e representantes do governo estiveram na sala de totalização de votos.",,,
2633,"C52_OGlobo_28-09-2022_10h34_titulo","Após visita à sala de totalização, Moraes reafirma que votação é auditável e processo, transparente",,,
2634,"C53_Estadao_19-09-2022_16h33","""Basicamente, são edições simples tiradas de contexto para contar uma mentira"", explica.",-1,,
2635,"C53_Estadao_19-09-2022_16h33","""O Ipec divulgou uma nova pesquisa contratada pela TV Globo sobre a intenção de voto para as eleições presidenciais.",-1,,
2636,"C53_Estadao_19-09-2022_16h33","A disputa segue estável.",,"sanguessugas",
2637,"C53_Estadao_19-09-2022_16h33","A margem de erro é de dois pontos percentuais para mais ou para menos"".",,,
2638,"C53_Estadao_19-09-2022_16h33","A última pesquisa do Ipec para a Presidência da República exibida pelo Jornal Nacional no dia 12 de setembro de 2022 não mostra o atual presidente Jair Bolsonaro (PL) com 46% das intenções de voto, contra 31% do ex-presidente Luiz Inácio Lula da Silva (PT).",,,
2639,"C53_Estadao_19-09-2022_16h33","Aos 15 segundos, há um 'salto' na voz quando o jornalista, supostamente, diz que Lula tem 31% das intenções de voto.",,,
2640,"C53_Estadao_19-09-2022_16h33","Apesar de parecer, à primeira vista, não há sincronia labial com o áudio da fala de William Bonner.",,,
2641,"C53_Estadao_19-09-2022_16h33","Bolsonaro é citado primeiro, como se tivesse 46% dos votos, e Lula em seguida, supostamente com 31%.",,,
2642,"C53_Estadao_19-09-2022_16h33","De acordo com Bruno Sartori, jornalista e pesquisador sobre deepfake - mentira profunda, em tradução livre -, o vídeo passou por um edição simples em que a posição dos áudios foi invertida, chamada Shalowfake.",,"arrancou","spin"
2643,"C53_Estadao_19-09-2022_16h33","É como se Bonner percebesse que iria errar o número e o corrigisse durante a fala, o que não ocorre no vídeo original, disponível na Globoplay.",,,
2644,"C53_Estadao_19-09-2022_16h33","Já nos primeiros segundos, é possível perceber uma falha no vídeo.",,,
2645,"C53_Estadao_19-09-2022_16h33","Lula tem 46% e Jair Bolsonaro, 31% das intenções de voto.",,,
2646,"C53_Estadao_19-09-2022_16h33","Na sequência, William Bonner sai da imagem e a tela é preenchida pelo gráfico que mostra a evolução dos números ao longo das últimas pesquisas Ipec.",,,
2647,"C53_Estadao_19-09-2022_16h33","Na verdade, Lula tem 46% das intenções de voto no primeiro turno, enquanto Bolsonaro tem 31%.",,,
2648,"C53_Estadao_19-09-2022_16h33","Neste trecho há mais uma adulteração no vídeo:",,,
2649,"C53_Estadao_19-09-2022_16h33","no lugar dos dados referentes a Lula, aparece o nome de Bolsonaro, e vice-versa.",,,
2650,"C53_Estadao_19-09-2022_16h33","No original, Bonner aparece falando:",,,
2651,"C53_Estadao_19-09-2022_16h33","No segundo turno, o percentual registrado pela pesquisa é de 53% para Lula e 36% para Bolsonaro.",,,
2652,"C53_Estadao_19-09-2022_16h33","O vídeo editado mantém as mesmas palavras, mas inverte os valores e a ordem.",,,
2653,"C53_Estadao_19-09-2022_16h33","Um vídeo que viralizou nas redes mostra falas adulteradas dos apresentadores",,,
2654,"C53_Estadao_19-09-2022_16h33","William Bonner e Renata Vasconcellos, com os percentuais dos candidatos trocados.",,,
2655,"C53_Estadao_19-09-2022_16h33_titulo","conteúdo manipulado inverteu os porcentuais",,,
2656,"C53_Estadao_19-09-2022_16h33_titulo","Na transmissão original do Jornal Nacional em 12 de setembro, levantamento indicou que Lula tem 46% das intenções de voto, contra 31% de Bolsonaro;",,,
2657,"C53_Estadao_19-09-2022_16h33_titulo","Vídeo falso altera fala de Bonner e imagens do JN para dizer que Bolsonaro lidera pesquisa Ipec",,,
2658,"C53_Folha_28-09-2022_13h01","As empresas só removeram ou sinalizaram com alertas os links que traziam a imagem e a voz do apresentador do Jornal Nacional adulterados depois do contato feito pela reportagem da Folha.",,,
2659,"C53_Folha_28-09-2022_13h01","Assim, na reta final da eleição, ganha importância a rapidez com que as redes detectam violações às suas diretrizes e aplicam as respectivas punições para evitar viralizações de mentiras.",,,
2660,"C53_Folha_28-09-2022_13h01","Cada plataforma possui regras e critérios distintos para moderação daquilo que é compartilhado por seus usuários.",,,
2661,"C53_Folha_28-09-2022_13h01","Eles não foram baseados em obrigações para a retirada de conteúdo, mas passaram a prever a disponibilização de um canal facilitado do tribunal com as companhias para envio de denúncias de posts suspeitos.",,,
2662,"C53_Folha_28-09-2022_13h01","Na semana passada, cinco dias após a data em que o vídeo começou a ser compartilhado com mais intensidade nas redes sociais, o conteúdo falso seguia disponível nas principais plataformas.",,,
2663,"C53_Folha_28-09-2022_13h01","Os acordos de combate à desinformação firmados com as principais big techs pelo TSE (Tribunal Superior Eleitoral) foram propagandeados por ambos os lados nos últimos meses.",,,
2664,"C53_Folha_28-09-2022_13h01","Só há obrigatoriedade de remoção quando há decisão judicial -antes, a iniciativa é das próprias big techs.",,,
2665,"C53_Folha_28-09-2022_13h01","Uma mensagem falsa na qual o apresentador William Bonner teria anunciado que o candidato à reeleição Jair Bolsonaro (PL) está à frente nas pesquisas de intenção de voto foi o exemplo mais recente de falhas das big techs em agilidade e eficiência no combate a fake news na reta final da eleição brasileira.",,,
2666,"C53_Folha_28-09-2022_13h01_titulo","TikTok e Kwai fomentam viralização de notícias falsas;",,,
2667,"C53_Folha_28-09-2022_13h01_titulo","Vídeo falso de Bonner expõe falhas de big techs contra fake news perto da eleição.",,,
2668,"C53_Folha_28-09-2022_13h01_titulo","YouTube; Twitter e Facebook também têm falhas na atuação.",,,
2669,"C53_OGlobo_19-09-2022_08h56","""É falso o vídeo que circula em redes sociais e grupos de WhatsApp onde o presidente Jair Bolsonaro (PL) aparece com 46% das intenções de voto e o ex-presidente Lula, do PT, com 31%, segundo dados do Ipec e com imagens do Jornal Nacional, da TV Globo.",-1,,
2670,"C53_OGlobo_19-09-2022_08h56","""O Ipec divulgou uma nova pesquisa contratada pela TV Globo sobre a intenção de voto para as eleições presidenciais.",-1,,
2671,"C53_OGlobo_19-09-2022_08h56","""O Ipec perguntou em quem os eleitores votariam no segundo turno entre Lula e Bolsonaro.",-1,"bandidos","atacaram?"
2672,"C53_OGlobo_19-09-2022_08h56","35% declararam que votariam em Lula.",,,
2673,"C53_OGlobo_19-09-2022_08h56","A disputa segue estável.",,,
2674,"C53_OGlobo_19-09-2022_08h56","A margem de erro é de dois pontos percentuais para mais ou para menos"".",,,
2675,"C53_OGlobo_19-09-2022_08h56","A narração é acompanhada pela imagem adulterada de um gráfico que exibe os mesmos números errados.",,,
2676,"C53_OGlobo_19-09-2022_08h56","A narração é acompanhada pela imagem adulterada de um gráfico que exibe os mesmos números errados.",,,
2677,"C53_OGlobo_19-09-2022_08h56","Agora, 53.",,,
2678,"C53_OGlobo_19-09-2022_08h56","Agora, novamente, 36.",,,
2679,"C53_OGlobo_19-09-2022_08h56","Circula nas redes sociais um vídeo com imagens do Jornal Nacional que mostram o presidente Jair Bolsonaro (PL) à frente do ex-presidente Luiz Inácio Lula da Silva (PT) na pesquisa Ipec divulgada em 12 de setembro de 2022 sobre a eleição presidencial.",,,
2680,"C53_OGlobo_19-09-2022_08h56","Com a margem de erro, de 51 a 55.",,,
2681,"C53_OGlobo_19-09-2022_08h56","Com a margem, de 34 a 38"".",,,
2682,"C53_OGlobo_19-09-2022_08h56","Depois, 37. 36.",,"boa jogada","subjective qualifying adjectives"
2683,"C53_OGlobo_19-09-2022_08h56","Depois, 50. 52.",,,
2684,"C53_OGlobo_19-09-2022_08h56","Depois, o vídeo falso mostra imagens da apresentadora Renata Vasconcellos e um áudio também manipulado, que diz:",,"goleada","spin"
2685,"C53_OGlobo_19-09-2022_08h56","Divulgada dia 12 de setembro, a pesquisa mostra o contrário:",,,"mind reading"
2686,"C53_OGlobo_19-09-2022_08h56","É #FAKE.",,,
2687,"C53_OGlobo_19-09-2022_08h56","Em nota, o Ipec disse que o vídeo apresenta dados falsos e que vai denunciar o conteúdo.",,,
2688,"C53_OGlobo_19-09-2022_08h56","Jair Bolsonaro tem 46%, e Lula tem 31% das intenções de voto.",,,"opinion staements"
2689,"C53_OGlobo_19-09-2022_08h56","Na primeira pesquisa, 51% disseram que no segundo turno votariam em Bolsonaro.",,,
2690,"C53_OGlobo_19-09-2022_08h56","o ex-presidente Lula lidera a disputa, com 46% das intenções de voto, seguido por Bolsonaro, com 31%.",,,
2691,"C53_OGlobo_19-09-2022_08h56","O Ipec está denunciando o vídeo no Sistema de Alerta de Desinformação Contra as Eleições do Tribunal Superior Eleitoral (TSE) e no Ministério Público Eleitoral (MPE) para que adotem as medidas cabíveis.",,,
2692,"C53_OGlobo_19-09-2022_08h56","O vídeo falso exibe imagens do apresentador William Bonner e um áudio manipulado, que diz:",,,
2693,"C53_OGlobo_19-09-2022_08h56","Os dados verdadeiros da pesquisa, apresentados pelo Jornal Nacional no dia 12 de setembro, mostram que Lula lidera a disputa, com 46% das intenções de voto, seguido pelo presidente Jair Bolsonaro, com 31%.",,,
2694,"C53_OGlobo_19-09-2022_08h56","Os dados verdadeiros da pesquisa, também apresentados pelo Jornal Nacional, mostram que Lula tem 53% das intenções de voto no segundo turno, enquanto Bolsonaro tem 36%.",,,
2695,"C53_OGlobo_19-09-2022_08h56_titulo","É #FAKE vídeo que mostra Bolsonaro na liderança da pesquisa Ipec divulgada em 12 de setembro de 2022",,,
2696,"C53_OGlobo_19-09-2022_08h56_titulo","Imagens e áudio foram manipulados para inverter os percentuais do levantamento.",,,
2697,"C53_OGlobo_19-09-2022_08h56_titulo","Na pesquisa verdadeira, Lula registrou 46% das intenções de voto, e Bolsonaro, 31%.",,,
2698,"C54_Estadao_28-09-2022_01h10","""Em defesa da sacralidade da Constituição e das liberdades fundamentais, em prol da dignidade da função política e do decoro no exercício do mandato presidencial e em respeito à inviolabilidade do regime democrático , tenho uma certeza absoluta:",-1,,
2699,"C54_Estadao_28-09-2022_01h10","A campanha ainda corre atrás de uma declaração pública do ex-ministro Carlos Ayres Britto.",,"inspiração facista",
2700,"C54_Estadao_28-09-2022_01h10","A declaração foi recebida com festa no Prerrogativas e na Comunidade Jurídica.",,"opinativo/especulativo",
2701,"C54_Estadao_28-09-2022_01h10","Celso de Mello é um homem íntegro que devotou toda uma vida à Democracia, à defesa da instituições e do Estado de Direito"", afirma Marco Aurélio, ao Estadão.",,,
2702,"C54_Estadao_28-09-2022_01h10","É por tais razões que o meu voto será dado em favor de Lula no primeiro turno"", conclui Celso de Mello.",,,
2703,"C54_Estadao_28-09-2022_01h10","Em seu comunicado, Celso de Mello afirma que a atuação de Bolsonaro na Presidência da República ""revelou a uma Nação estarrecida por seus atos e declarações a constrangedora figura de um político menor, sem estatura presidencial , de elevado coeficiente de mediocridade, destituído de respeitabilidade política, adepto de corrente ideológica de extrema-direita que perigosamente nega reverência à ordem democrática"".",,,
2704,"C54_Estadao_28-09-2022_01h10","Em seu comunicado, o magistrado chama o presidente Jair Bolsonaro de ""político menor, sem estatura presidencial"", e que abre seu voto em ""defesa da sacralidade da Constituição"".",,,
2705,"C54_Estadao_28-09-2022_01h10","NÃO votarei em Jair Bolsonaro!!!",,,
2706,"C54_Estadao_28-09-2022_01h10","Nesta semana, o ex-ministro Joaquim Barbosa também gravou um vídeo em desagravo ao petista.",,,
2707,"C54_Estadao_28-09-2022_01h10","No caso de Mello, sua manifestação pública passou por uma articulação feita por advogados do Grupo Prerrogativas, que tem pedido apoio aberto de figuras de maior peso do Poder Judiciário a Lula.",,,
2708,"C54_Estadao_28-09-2022_01h10","O ex-ministro do Supremo Tribunal Federal Celso de Mello declarou, na madrugada desta quarta-feira, 28, apoio à candidatura do ex-presidente Luiz Inácio Lula da Silva (PT).",,,
2709,"C54_Estadao_28-09-2022_01h10","O ex-ministro, que se aposentou em 2020, se une a um grupo de ex-integrantes da Corte que vão apoiar o ex-presidente nas eleições.",,,
2710,"C54_Estadao_28-09-2022_01h10","Segundo o ex-ministro, Bolsonaro apresenta ""comportamento vulgar, de todo incompatível com a seriedade do cargo que exerce"" e que o presidente ""causou o efeito perverso de vergonhosamente degradar a dignidade do ofício presidencial ao plano menor de gestos patéticos e de claro (e censurável) desapreço ao regime em que se estrutura o Estado Democrático de Direito"".",,,
2711,"C54_Estadao_28-09-2022_01h10_titulo","campanha quer manifestação de Ayres Britto.",,,
2712,"C54_Estadao_28-09-2022_01h10_titulo","Celso de Mello declara apoio a Lula e diz que Bolsonaro é 'político menor'.",,,
2713,"C54_Estadao_28-09-2022_01h10_titulo","Ex-ministro do Supremo Tribunal Federal entra para o rol de ex-integrantes da Corte que manifestaram voto no petista, ao lado de Joaquim Barbosa;",,,
2714,"C54_Folha_28-09-2022_06h25",""" (Celso de Mello, ministro aposentado e ex-presidente do Supremo Tribunal Federal)",-1,,
2715,"C54_Folha_28-09-2022_06h25","""A atuação de Bolsonaro na Presidência da República revelou a uma Nação estarrecida por seus atos e declarações a constrangedora figura de um político menor, sem estatura presidencial, de elevado coeficiente de mediocridade, destituído de respeitabilidade política.",-1,,
2716,"C54_Folha_28-09-2022_06h25","""Bolsonaro, além de sua distorcida visão de mundo, sustentada e exposta por quem ele realmente é, desnuda-se ante a nação como um político medíocre e que, além de possuir desprezível espírito autocrático, também expôs-se, em plenitude, em sua conduta governamental, como a triste figura de um presidente menor, sem noção dos limites éticos e constitucionais que devem pautar a conduta de um verdadeiro chefe de Estado"", afirmou na citada carta.",-1,,
2717,"C54_Folha_28-09-2022_06h25","""Causou o efeito perverso de vergonhosamente degradar a dignidade do ofício presidencial ao plano menor de gestos patéticos e de claro (e censurável) desapreço ao regime em que se estrutura o Estado Democrático de Direito"".",-1,,
2718,"C54_Folha_28-09-2022_06h25","""Celso é um grande democrata.",-1,,
2719,"C54_Folha_28-09-2022_06h25","""É por tais razões que o meu voto será dado em favor de Lula no primeiro turno"", completou.",-1,,
2720,"C54_Folha_28-09-2022_06h25","A declaração, entregue pelo decano ao grupo de juristas Prerrogativas, foi revelada pelo blog da jornalista Vera Magalhães, do jornal",,"mind reading ",
2721,"C54_Folha_28-09-2022_06h25","A NOTA DE APOIO DE CELSO DE MELLO A LULA",,,
2722,"C54_Folha_28-09-2022_06h25","Ainda na nota de apoio a Lula, ele chamou o comportamento de Bolsonaro de vulgar e incompatível com a seriedade do cargo que exerce.",,,
2723,"C54_Folha_28-09-2022_06h25","Além disso, adepto de corrente ideológica de extrema-direita que perigosamente nega reverência à ordem democrática, ao primado da Constituição e aos princípios fundantes da República, e cujo comportamento vulgar, de todo incompatível com a seriedade do cargo que exerce, causou o efeito perverso de vergonhosamente degradar a dignidade do ofício presidencial ao plano menor de gestos patéticos e de claro (e censurável) desapreço ao regime em que se estrutura o Estado Democrático de Direito!",,"tentam obstruir","mind reading"
2724,"C54_Folha_28-09-2022_06h25","Barbosa foi indicado à cadeira na corte pelo ex-presidente, mas depois tornou-se algoz do PT.",,,
2725,"C54_Folha_28-09-2022_06h25","É por tais razões que o meu voto será dado em favor de Lula no primeiro turno.",,,
2726,"C54_Folha_28-09-2022_06h25","Ele foi relator do mensalão, processo que atingiu em cheio o governo Lula.",,,
2727,"C54_Folha_28-09-2022_06h25","Em defesa da sacralidade da Constituição e das liberdades fundamentais, em prol da dignidade da função política e do decoro no exercício do mandato presidencial e em respeito à inviolabilidade do regime democrático, tenho uma certeza absoluta.",,,
2728,"C54_Folha_28-09-2022_06h25","Em julho, Mello já havia feito duras críticas ao presidente em carta enviada ao ex-procurador-geral de Justiça de São Paulo Luiz Antônio Marrey.",,,
2729,"C54_Folha_28-09-2022_06h25","Em nota, Mello justifica a declaração de apoio dizendo que a atuação do presidente Jair Bolsonaro (PL) no cargo revelou uma nação ""estarrecida por seus atos e declarações a constrangedora figura de um político menor"".",,,
2730,"C54_Folha_28-09-2022_06h25","Em um dos vídeos gravados em apoio à campanha petista, o ex-ministro afirma que Bolsonaro não é um homem sério e é visto por grandes democracias como ""um ser humano abjeto, desprezível, uma pessoa a ser evitada"".",,,
2731,"C54_Folha_28-09-2022_06h25","Joaquim Barbosa, também ministro aposentado, enviou uma série de vídeos à campanha do PT nos quais critica Bolsonaro, defende a segurança do processo eleitoral e declara voto no petista.",,,
2732,"C54_Folha_28-09-2022_06h25","Mello citou o fato de o presidente ser adepto de corrente ideológica de extrema-direita ""que perigosamente nega reverência à ordem democrática, ao primado da Constituição e aos princípios fundantes da República"".",,,
2733,"C54_Folha_28-09-2022_06h25","Mello é o segundo ex-presidente do STF a declarar voto em Lula.",,,
2734,"C54_Folha_28-09-2022_06h25","Na ocasião, ele cancelou, por motivos de saúde, a participação no encontro da Faculdade de Direito da USP que lançaria a ""Carta às brasileiras e aos brasileiros em defesa do Estado democrático de Direito"".",,,
2735,"C54_Folha_28-09-2022_06h25","NÃO votarei em Jair Bolsonaro!!!",,,
2736,"C54_Folha_28-09-2022_06h25","Nunca se escondeu na conveniência do silêncio.",,,
2737,"C54_Folha_28-09-2022_06h25","O ex-ministro disse ter certeza de que não vota em Bolsonaro em prol da dignidade da função política e do decoro no exercício do mandato presidencial e em respeito à inviolabilidade do regime democrático",,,
2738,"C54_Folha_28-09-2022_06h25","O ex-ministro do STF (Supremo Tribunal Federal) Celso de Mello declarou na noite desta terça-feira (27) apoio à candidatura de Luiz Inácio Lula da Silva (PT) à Presidência da República.",,,
2739,"C54_Folha_28-09-2022_06h25","O Globo, e confirmada pela Folha.",,,
2740,"C54_Folha_28-09-2022_06h25","Presidente do STF entre 1997 e 1999, o agora ministro aposentado disse ainda que Bolsonaro não tem estatura presidencial e apresenta elevado coeficiente de mediocridade e é destituído de respeitabilidade política.",,,
2741,"C54_Folha_28-09-2022_06h25","Tem espírito público.",,,
2742,"C54_Folha_28-09-2022_06h25","Uma honra receber o seu apoio"", disse à Folha o advogado Marco Aurélio de Carvalho, do Prerrogativas.",,,
2743,"C54_Folha_28-09-2022_06h25_titulo","Celso de Mello declara voto em Lula e chama Bolsonaro de político menor.",,,
2744,"C54_Folha_28-09-2022_06h25_titulo","Ex-ministro do STF afirma que atual presidente não tem estatura para o cargo e apresenta elevado coeficiente de mediocridade.",,,
2745,"C54_OGlobo_28-09-2022_07h28","""A atuação de Bolsonaro na Presidência da República revelou a uma Nação estarrecida por seus atos e declarações a constrangedora figura de um político menor, sem estatura presidencial, de elevado coeficiente de mediocridade, destituído de respeitabilidade política, adepto de corrente ideológica de extrema-direita que perigosamente nega reverência à ordem democrática, ao primado da Constituição e aos princípios fundantes da República"", escreveu Celso de Mello em um trecho da nota.",-1,,
2746,"C54_OGlobo_28-09-2022_07h28","""Em defesa da sacralidade da Constituição e das liberdades fundamentais, em prol da dignidade da função política e do decoro no exercício do mandato presidencial e em respeito à inviolabilidade do regime democrático, tenho uma certeza absoluta: não votarei em Jair Bolsonaro!!!",-1,,
2747,"C54_OGlobo_28-09-2022_07h28","É por tais razões que o meu voto será dado em favor de Lula no primeiro turno"", acrescentou o ex-presidente do STF, em outro trecho.",,,
2748,"C54_OGlobo_28-09-2022_07h28","Ex-presidente do STF, Celso de Mello escreveu que o presidente Jair Bolsonaro (PL), candidato à reeleição, é um ""político menor, sem estatura presidencial"" e que integra corrente política que nega ""reverência"" à democracia.",,,
2749,"C54_OGlobo_28-09-2022_07h28","Ipec divulgado nesta segunda (26), por exemplo,",,,"opinion staements"
2750,"C54_OGlobo_28-09-2022_07h28","Levantamento do instituto",,,
2751,"C54_OGlobo_28-09-2022_07h28","Lula aparece em primeiro lugar nas pesquisas de intenção de voto.",,,
2752,"C54_OGlobo_28-09-2022_07h28","mostrou Lula com 48% das intenções de voto (52% dos votos válidos), enquanto Bolsonaro apareceu com 31%, seguido por Ciro Gomes (PDT), com 6%, e Simone Tebet (MDB), com 5%.",,,
2753,"C54_OGlobo_28-09-2022_07h28","O ministro aposentado do Supremo Tribunal Federal (STF) Celso de Mello divulgou nesta terça-feira (27) uma nota na qual declarou voto no ex-presidente Lula, candidato do PT à Presidência da República nas eleições deste ano.",,,
2754,"C54_OGlobo_28-09-2022_07h28_titulo","Em nota, Celso de Mello disse que Bolsonaro é um 'político menor, sem estatura presidencial' e que nega 'reverência' à ordem democrática.",,,
2755,"C54_OGlobo_28-09-2022_07h28_titulo","Ex-presidente do STF, Celso de Mello declara voto em Lula nas eleições deste ano",,,
