file,id_sente,id_article,domain,year,sentences,classe
C75_Estadao_17-10-2022_16h12,4444,c75e,politics,2022,O secretário também informou que não recebeu qualquer pedido de investigação prévio por parte da equipe do ex-ministro sobre supostas ameaças de morte ao candidato.,0
C75_Estadao_17-10-2022_16h12,4445,c75e,politics,2022,"Segundo a Secretaria de Segurança Pública, ele já havia sido detido anteriormente por outro crime.",0
C75_Estadao_17-10-2022_16h12,4446,c75e,politics,2022,"Segundo o secretário, o confronto ocorreu a cerca de 100 metros de onde estava Tarcísio, às 11h40 da manhã.",0
C75_Estadao_17-10-2022_16h12,4447,c75e,politics,2022,"Seria um indício de que o fato pende para outra linha de investigação (que não um atentado), mas nada é dispensado"", disse.",-1
C75_Estadao_17-10-2022_16h12,4448,c75e,politics,2022,"Uma van escolar, porém, foi baleada, e um dos homens envolvidos no confronto morreu.",0
C75_Estadao_17-10-2022_16h12_titulo,4449,c75e,politics,2022,"Confronto ocorreu nesta segunda-feira a cerca de 100 metros do local onde o candidato estava em Paraisópolis, autoridades consideram hipótese de atentado prematura.",0
C75_Estadao_17-10-2022_16h12_titulo,4450,c75e,politics,2022,"Presença da Polícia teria motivado tiroteio em ato de Tarcísio, diz secretário de Segurança Pública.",-1
C75_Folha_17-10-2022_15h04,4451,c75f,politics,2022,-Tarcísio afirmou ter sido atacado por criminosos.,0
C75_Folha_17-10-2022_15h04,4452,c75f,politics,2022,"""É prematuro dizer isso [se tratar de um atentado] com os dados que temos"", disse à imprensa.",-1
C75_Folha_17-10-2022_15h04,4453,c75f,politics,2022,"""Foi um ruído com a Polícia Militar"", declarou.",-1
C75_Folha_17-10-2022_15h04,4454,c75f,politics,2022,"""Nossa equipe de segurança foi reforçada rapidamente com atuação brilhante da Polícia Militar"", escreveu o candidato em sua página no Twitter.",-1
C75_Folha_17-10-2022_15h04,4455,c75f,politics,2022,"""Tarcísio de Freitas e ele e sua equipe estão bem.",-1
C75_Folha_17-10-2022_15h04,4456,c75f,politics,2022,"""Uma comunidade de bem, onde todos andam livremente, não podemos confundir com a localidade que ocorreu esse atentado.",-1
C75_Folha_17-10-2022_15h04,4457,c75f,politics,2022,A comitiva de Tarcísio não foi ferida.,0
C75_Folha_17-10-2022_15h04,4458,c75f,politics,2022,A declaração do secretário de que as câmeras dos policiais serão usadas para esclarecer o caso contraria a própria campanha de Tarcísio.,-1
C75_Folha_17-10-2022_15h04,4459,c75f,politics,2022,A Polícia Militar agiu rápido e garantiu a segurança de todos.,0
C75_Folha_17-10-2022_15h04,4460,c75f,politics,2022,"Adversário de Tarcísio, Fernando Haddad (PT) afirmou na tarde desta segunda que enviou mensagem ao candidato na tentativa de falar com ele sobre o episódio.",0
C75_Folha_17-10-2022_15h04,4461,c75f,politics,2022,Campos disse que os tiros foram disparados a cerca de 100 metros do local onde estava a campanha.,0
C75_Folha_17-10-2022_15h04,4462,c75f,politics,2022,"De acordo com Campos, as investigações da Polícia Civil não podem ser influenciadas pela colocação do candidato nas redes sociais",0
C75_Folha_17-10-2022_15h04,4463,c75f,politics,2022,"De acordo com o fundador do polo universitário, Wallace Rodrigues, o prédio onde o candidato estava não foi atingido por tiros.",0
C75_Folha_17-10-2022_15h04,4464,c75f,politics,2022,"De acordo com o secretário, câmeras de segurança de estabelecimentos próximos, imagens de cinegrafistas que acompanhavam a agenda do candidato e de bodycams dos PMs serão usadas nas investigações.",0
C75_Folha_17-10-2022_15h04,4465,c75f,politics,2022,"Determinei a imediata investigação do ocorrido"", afirma a nota.",-1
C75_Folha_17-10-2022_15h04,4466,c75f,politics,2022,Dois deles estavam com armas longas.,0
C75_Folha_17-10-2022_15h04,4467,c75f,politics,2022,"Ele chegou a dizer que, se eleito, retiraria o equipamento ""com certeza"", mas depois voltou atrás e afirmou que irá ouvir o comando da polícia e especialistas.",0
C75_Folha_17-10-2022_15h04,4468,c75f,politics,2022,"Em entrevista à CNN, ele disse que não era possível denominar o ocorrido de atentado e que a polícia iria investigar.",0
C75_Folha_17-10-2022_15h04,4469,c75f,politics,2022,"Em entrevista à imprensa, o secretário afirmou que o primeiro confronto se deu com policiais à paisana que faziam a segurança do local onde o candidato estava.",0
C75_Folha_17-10-2022_15h04,4470,c75f,politics,2022,"Foram disparos para o alto de opositores políticos do Tarcísio"", disse Rodrigues.",-1
C75_Folha_17-10-2022_15h04,4471,c75f,politics,2022,"Importante a polícia esclarecer este atentado, este crime, um dos bandidos foi alvejado e veio a óbito"", afirmou Rodrigo, que não deu detalhes da identidade do homem morto e nem as circunstâncias.",-1
C75_Folha_17-10-2022_15h04,4472,c75f,politics,2022,Líderes comunitários de Paraisópolis afirmaram que só souberam da visita do candidato uma hora antes da sua chegada.,0
C75_Folha_17-10-2022_15h04,4473,c75f,politics,2022,"Mais cedo, o governador também disse à CNN que um homem morreu no tiroteio e que Paraisópolis é segura.",0
C75_Folha_17-10-2022_15h04,4474,c75f,politics,2022,"O candidato afirmou que irá rever a política, apesar dos números positivos de queda de letalidade.",0
C75_Folha_17-10-2022_15h04,4475,c75f,politics,2022,"O candidato, que tem o apoio do governador Rodrigo Garcia (PSDB) no segundo turno, tem um discurso linha dura na segurança pública, inclusive afirmando que os paulistas não se sentem seguros.",1
C75_Folha_17-10-2022_15h04,4476,c75f,politics,2022,"O coronel Ronaldo Miguel Vieira, comandante-geral da Polícia Militar, detalhou que o tiroteio teve a participação de ao menos oito indivíduos que rondavam o local em motos.",0
C75_Folha_17-10-2022_15h04,4477,c75f,politics,2022,"O governador disse não ser possível denominar como atentado e, sim, como uma ""tentativa de crime"".",0
C75_Folha_17-10-2022_15h04,4478,c75f,politics,2022,"O secretário de Segurança Pública de São Paulo, general João Camilo Pires de Campos, afirmou, nesta segunda-feira (17), que é prematura a conclusão de que se tratou de um atentado à campanha de Tarcísio de Freitas (Republicanos).",0
C75_Folha_17-10-2022_15h04,4479,c75f,politics,2022,"O veículo, que é blindado, deixou o local em alta velocidade.",0
C75_Folha_17-10-2022_15h04,4480,c75f,politics,2022,Os tiros foram ouvidos no momento em que o fundador iria fazer um discurso.,0
C75_Folha_17-10-2022_15h04,4481,c75f,politics,2022,Ouvimos disparos do lado de fora do prédio.,-1
C75_Folha_17-10-2022_15h04,4482,c75f,politics,2022,"Por ""ruído"", o secretário explicou que o termo se refere à situação em que ""a polícia está em um local onde há um desequilíbrio com quem está no local"".",-1
C75_Folha_17-10-2022_15h04,4483,c75f,politics,2022,"Rodrigo disse, em nota, que determinou investigação imediata do ocorrido.",0
C75_Folha_17-10-2022_15h04,4484,c75f,politics,2022,"Segundo a polícia, ele tinha registro sob suspeita de roubo.",0
C75_Folha_17-10-2022_15h04,4485,c75f,politics,2022,"Segundo ele, sua equipe foi ""atacada por criminosos"".",-1
C75_Folha_17-10-2022_15h04,4486,c75f,politics,2022,"Tarcísio estava em Paraisópolis para inaugurar um polo universitário na favela, na manhã desta segunda-feira, quando o tiroteio interrompeu a agenda.",0
C75_Folha_17-10-2022_15h04,4487,c75f,politics,2022,"Tarcísio foi orientado por seguranças a deixar o local, desceu os três lances de escada do prédio, entrou na van e foi embora.",0
C75_Folha_17-10-2022_15h04,4488,c75f,politics,2022,Tarcísio já afirmou em diversas ocasiões que as câmeras inibem os policiais.,0
C75_Folha_17-10-2022_15h04,4489,c75f,politics,2022,Um homem de 38 anos morreu no tiroteio.,0
C75_Folha_17-10-2022_15h04,4490,c75f,politics,2022,"Uma van escolar foi atingida pelos disparos, mas segundo o coronel, ninguém foi ferido.",0
C75_Folha_17-10-2022_15h04_titulo,4491,c75f,politics,2022,Campanha do candidato bolsonarista foi interrompida por tiroteio em Paraisópolis nesta segunda (17).,0
C75_Folha_17-10-2022_15h04_titulo,4492,c75f,politics,2022,"Falar em atentado contra Tarcísio é prematuro, e câmeras irão esclarecer, diz secretário de SP.",-1
C75_OGlobo_17-10-2022_14h45,4493,c75o,politics,2022,"""Nenhuma hipótese é dispensada, contudo, [com] os dados que nós temos até agora, eu não considero que esse fato que vá ao encontro do que o próprio candidato comentou [atentado], talvez ruído com a presença policial, talvez intimidação"", disse.",-1
C75_OGlobo_17-10-2022_14h45,4494,c75o,politics,2022,"""O evento ocorreu às 11h40, estamos com duas horas e alguma coisa da ocorrência.",-1
C75_OGlobo_17-10-2022_14h45,4495,c75o,politics,2022,"A Secretaria da Segurança Pública de São Paulo (SSP) informou na tarde desta segunda-feira (17) que não é possível afirmar que o candidato Tarcísio de Freitas (Republicanos) tenha sido alvo de atentado em um tiroteio ocorrido durante evento de campanha na comunidade de Paraisópolis, na Zona Sul de São Paulo.",0
C75_OGlobo_17-10-2022_14h45,4496,c75o,politics,2022,"Durante visita ao 1o Polo Universitário de Paraisópolis, fomos atacados por criminosos.",-1
C75_OGlobo_17-10-2022_14h45,4497,c75o,politics,2022,"Em primeiro lugar, estamos todos bem.",-1
C75_OGlobo_17-10-2022_14h45,4498,c75o,politics,2022,"Estamos apurando detalhes sobre a situação"", disse o candidato no Twitter.",-1
C75_OGlobo_17-10-2022_14h45,4499,c75o,politics,2022,"Estamos buscando imagens do local e das câmeras dos uniformes dos próprios policiais"", disse.",-1
C75_OGlobo_17-10-2022_14h45,4500,c75o,politics,2022,"Eu entendo que a investigação vai ser ampla, mas essa hipótese ainda, entendemos, o confronto, a presença policial, o ruído, é isso que nós entendemos"", completou.",-1
C75_OGlobo_17-10-2022_14h45,4501,c75o,politics,2022,"João Camilo afirmou também que no período eleitoral, a SSP mantém contato com as campanhas e a Polícia Federal, encerrada pela segurança dos candidatos.",0
C75_OGlobo_17-10-2022_14h45,4502,c75o,politics,2022,"Logo após o episódio, o candidato do Republicanos afirmou nas redes sociais que sua equipe havia sido ""atacada"" por criminosos.",0
C75_OGlobo_17-10-2022_14h45,4503,c75o,politics,2022,"Na nossa opinião, ainda é prematura, com os dados que nós temos, dizer isso [que foi atentado].",-1
C75_OGlobo_17-10-2022_14h45,4504,c75o,politics,2022,Nossa equipe de segurança foi reforçada rapidamente com atuação brilhante da @PMESP.,-1
C75_OGlobo_17-10-2022_14h45,4505,c75o,politics,2022,"O Nico [Osvaldo Nico Gonçalves] delegado-geral está lá, uma equipe do DHPP com três delegados.",-1
C75_OGlobo_17-10-2022_14h45,4506,c75o,politics,2022,O secretário da segurança afirmou que busca imagens de câmeras de segurança do local e do uniforme dos policiais militares que estavam na ação para tentar entender melhor o ocorrido.,0
C75_OGlobo_17-10-2022_14h45,4507,c75o,politics,2022,"O tiroteio ocorreu por volta de 11h40, horário em que Tarcísio de Freitas visitava o Polo Universitário de Paraisópolis (veja vídeo abaixo).",0
C75_OGlobo_17-10-2022_14h45,4508,c75o,politics,2022,"Segundo o secretário da Segurança, general João Camilo, o tiroteio aconteceu a cerca de 50 metros a 100 metros do local em que estava o candidato ao governo paulista e deve ter sido gerado ""por um ruído"" causado pela presença da polícia na área, que fazia a proteção do candidato.",0
C75_OGlobo_17-10-2022_14h45,4509,c75o,politics,2022,Um bandido foi baleado.,1
C75_OGlobo_17-10-2022_14h45_titulo,4510,c75o,politics,2022,Homem com passagens por roubo foi baleado e morto na mesma rua do evento de campanha.,0
C75_OGlobo_17-10-2022_14h45_titulo,4511,c75o,politics,2022,"Polícia diz ser 'prematuro' afirmar que tiroteio seja atentado contra Tarcísio em Paraisópolis, mas 'não descarta nenhuma hipótese'.",0
C75_OGlobo_17-10-2022_14h45_titulo,4512,c75o,politics,2022,"Segundo o secretário João Camilo, tiroteio pode ter sido causado por ""ruído"" gerado pela presença da PM na comunidade, para proteger o candidato do Republicanos ao governo de SP.",0
C75_OGlobo_17-10-2022_14h45_titulo,4513,c75o,politics,2022,Tarcísio de Freitas não ficou ferido.,0
C76_Estadao_18-10-2022_5h17,4514,c76e,daily,2022,"A Caixa agradece pelas relevantes contribuições, profissionalismo e dedicação, desejando-lhe sucesso nos novos desafios"", acrescentou.",-1
C76_Estadao_18-10-2022_5h17,4515,c76e,daily,2022,"A Caixa Econômica Federal comunica à sociedade brasileira, aos seus clientes e empregados, e ao mercado em geral que o Conselho de Administração acatou, nesta data, o pedido de renúncia, por questões pessoais, do Sr. Cláudio Salituro ao cargo de vice-presidente de Tecnologia e Digital"", escreveu o banco.",-1
C76_Estadao_18-10-2022_5h17,4516,c76e,daily,2022,"A Caixa Econômica Federal comunicou, nesta segunda-feira, 17, a renúncia do vice-presidente de Tecnologia e Digital, Cláudio Salituro.",0
C76_Estadao_18-10-2022_5h17,4517,c76e,daily,2022,Cláudio Salituro tomou posse como vice-presidente de Tecnologia e Digital em fevereiro de 2019.,0
C76_Estadao_18-10-2022_5h17,4518,c76e,daily,2022,"Desde que o então presidente Pedro Guimarães deixou o cargo após funcionárias o denunciarem por assédio sexual, quatro vice-presidentes foram trocados, incluindo Salituro: o vice-presidente de Negócios de Atacado, Celso Leonardo Barbosa, muito próximo a Guimarães e também citado em denúncias; o vice-presidente de Logística, Antônio Carlos Ferreira, também citado em denúncias de funcionários; e a vice-presidente da Rede de Varejo, Camila de Freitas Aichinger.",0
C76_Estadao_18-10-2022_5h17,4519,c76e,daily,2022,"Em julho deste ano, o blog do jornalista Ricardo Noblat, no site Metrópoles, divulgou vídeos em que o vice-presidente aparece filmando e constrangendo servidores da Caixa.",0
C76_Estadao_18-10-2022_5h17,4520,c76e,daily,2022,"Na época, a Caixa chegou a afirmar que ""todas as informações seriam encaminhadas para análise da Corregedoria do banco, bem como pela empresa independente a ser contratada pela nova gestão"".",-1
C76_Estadao_18-10-2022_5h17,4521,c76e,daily,2022,"Nas imagens, Salituro utiliza palavrões e profere xingamentos contra os funcionários e terceirizados da empresa.",0
C76_Estadao_18-10-2022_5h17,4522,c76e,daily,2022,"No comunicado, a Caixa disse que acatou o pedido de renúncia formalizado por Salituro, que alegou questões pessoais.",0
C76_Estadao_18-10-2022_5h17,4523,c76e,daily,2022,"O banco, que hoje é comandado por Daniella Marques, conta com 12 vice-presidências, divididas por áreas de atuação.",0
C76_Estadao_18-10-2022_5h17,4524,c76e,daily,2022,O nome do substituto não foi comunicado pela Caixa.,0
C76_Estadao_18-10-2022_5h17,4525,c76e,daily,2022,"Recentemente, vídeos em que ele estaria constrangendo servidores do banco vieram à tona.",1
C76_Estadao_18-10-2022_5h17,4526,c76e,daily,2022,"Salituro é o quarto vice-presidente a deixar o cargo desde que o então presidente Pedro Guimarães foi alvo de denúncias de assédio sexual, em junho passado.",0
C76_Estadao_18-10-2022_5h17_titulo,4527,c76e,daily,2022,Caixa: vice-presidente de tecnologia deixa o cargo após denúncias de assédio.,0
C76_Estadao_18-10-2022_5h17_titulo,4528,c76e,daily,2022,"Cláudio Salituro é o quarto executivo a deixar seu cargo desde o surgimento das denúncias que derrubaram o ex-presidente da instituição, Pedro Guimarães, em junho.",0
C76_Folha_18-10-2022_9h58,4529,c76f,daily,2022,"""A Caixa Econômica Federal comunica à sociedade brasileira, aos seus clientes e empregados, e ao mercado em geral que o Conselho de Administração acatou, nesta data, pedido de renúncia, por questões pessoais, do Sr. Claudio Salituro ao cargo de Vice-Presidente de Tecnologia e Digital"", diz a nota.",-1
C76_Folha_18-10-2022_9h58,4530,c76f,daily,2022,"A ação pede ainda que cada um dos integrantes do Conselho de Administração da empresa seja condenado a pagar pouco mais de R$ 3 milhões pela ""omissão em fiscalizar os atos dos dirigentes da estatal"".",0
C76_Folha_18-10-2022_9h58,4531,c76f,daily,2022,"A CAIXA agradece ao Sr. Claudio Salituro pelas relevantes contribuições, profissionalismo e dedicação, desejando-lhe sucesso nos novos desafios.",-1
C76_Folha_18-10-2022_9h58,4532,c76f,daily,2022,"A Caixa disse apenas que o vice-presidente renunciou ao cargo por ""motivos pessoais"", e não anunciou quem vai assumir a vice-presidência de Tecnologia e Digital.",0
C76_Folha_18-10-2022_9h58,4533,c76f,daily,2022,"A Caixa Econômica Federal anunciou a saída do vice-presidente de Tecnologia e Digital, Cláudio Salituro.",0
C76_Folha_18-10-2022_9h58,4534,c76f,daily,2022,"A defesa de Guimarães classificou a ação de ""improcedente e eleitoreira"".",-1
C76_Folha_18-10-2022_9h58,4535,c76f,daily,2022,A diretoria da Caixa é composta por 12 vice-presidências.,0
C76_Folha_18-10-2022_9h58,4536,c76f,daily,2022,A saída de Salituro foi anunciada nesta segunda-feira (17) em um comunicado ao mercado.,0
C76_Folha_18-10-2022_9h58,4537,c76f,daily,2022,"Assim que assumiu a presidência da Caixa, Daniella Marques, prometeu fortalecer canais de denúncia internos e incentivar relatos de eventuais irregularidades, incluindo assédio sexual e moral.",0
C76_Folha_18-10-2022_9h58,4538,c76f,daily,2022,"Desde que o escândalo contra Guimarães veio à tona, três vice-presidentes deixaram os cargos: Celso Leonardo Barbosa, de Negócios de Atacado; Antônio Carlos Ferreira, de Logística; e Camila de Freitas Aichinger, ex-vice-presidente da Rede de Varejo.",0
C76_Folha_18-10-2022_9h58,4539,c76f,daily,2022,e o reforço do canal de denúncias com profissionais especializados.,0
C76_Folha_18-10-2022_9h58,4540,c76f,daily,2022,"Ele é o quarto vice-presidente a deixar o banco desde as acusações de assédio sexual contra Pedro Guimarães, demitido em junho.",0
C76_Folha_18-10-2022_9h58,4541,c76f,daily,2022,"Em 29 de setembro, o MPT (Ministério Público do Trabalho) pediu que a Justiça condene o ex-presidente a pagar R$ 30,5 milhões pelas práticas de assédio sexual, moral e discriminação contra funcionários do banco.",0
C76_Folha_18-10-2022_9h58,4542,c76f,daily,2022,"Em julho, o blog do jornalista Ricardo Noblat no site Metrópoles publicou vídeos e áudios em que Salituro aparece filmando e xingando servidores e terceirizados.",0
C76_Folha_18-10-2022_9h58,4543,c76f,daily,2022,"Já ao banco, o MPT solicita à Justiça o pagamento de R$ 305 milhões ""pela omissão na investigação de tais atos"" e por responsabilização solidária.",0
C76_Folha_18-10-2022_9h58,4544,c76f,daily,2022,"Na época, a Caixa afirmou que o material seria analisado pela Corregedoria do banco e por ""empresa independente a ser contratada pela nova gestão"".",0
C76_Folha_18-10-2022_9h58,4545,c76f,daily,2022,"O banco, por outro lado, tem ressaltado quatro ações tomadas a partir de junho: a contratação de uma auditoria externa; a formação de um comitê independente para a investigação das denúncias; a vinculação da corregedoria ao Conselho de Administração para maior independência;",0
C76_Folha_18-10-2022_9h58,4546,c76f,daily,2022,"Para simbolizar o fim da era Guimarães, o banco acabou com o uso obrigatório de gravatas.",0
C76_Folha_18-10-2022_9h58_titulo,4547,c76f,daily,2022,Banco afirma que Claudio Salituro renunciou ao cargo de VP de tecnologia por motivos pessoais.,0
C76_Folha_18-10-2022_9h58_titulo,4548,c76f,daily,2022,Caixa anuncia saída de vice-presidente citado em denúncia de assédio moral.,0
C76_OGlobo_17-10-2022_23h28,4549,c76o,daily,2022,"""A Caixa agradece ao Sr. Claudio Salituro pelas relevantes contribuições, profissionalismo e dedicação, desejando-lhe sucesso nos novos desafios"", completa o texto, que não indica o substituto de Salituro no posto.",-1
C76_OGlobo_17-10-2022_23h28,4550,c76o,daily,2022,"""A Caixa Econômica Federal comunica à sociedade brasileira, aos seus clientes e empregados, e ao mercado em geral que o Conselho de Administração acatou, nesta data, pedido de renúncia, por questões pessoais, do Sr. Claudio Salituro ao cargo de Vice-Presidente de Tecnologia e Digital"", diz o comunicado do banco ao mercado.",-1
C76_OGlobo_17-10-2022_23h28,4551,c76o,daily,2022,"A Caixa Econômica Federal emitiu fato relevante nesta segunda-feira (17) para informar que acatou a renúncia do vice-presidente de Tecnologia e Digital do banco, Claudio Salituro.",0
C76_OGlobo_17-10-2022_23h28,4552,c76o,daily,2022,A Caixa tem 12 vice-presidências.,0
C76_OGlobo_17-10-2022_23h28,4553,c76o,daily,2022,"A TV Globo apurou que a decisão foi tomada durante a reunião do Conselho de Administração da Caixa que analisou um relatório da corregedoria, com mais de 500 páginas, sobre as denúncias de assédio contra o ex-presidente do banco Pedro Guimarães.",0
C76_OGlobo_17-10-2022_23h28,4554,c76o,daily,2022,"a vice-presidente da Rede de Varejo, Camila de Freitas Aichinger.",0
C76_OGlobo_17-10-2022_23h28,4555,c76o,daily,2022,"Antes, foram trocados:",0
C76_OGlobo_17-10-2022_23h28,4556,c76o,daily,2022,As conclusões sobre a análise desse relatório não tinham sido divulgadas pela Caixa até a última publicação desta reportagem.,0
C76_OGlobo_17-10-2022_23h28,4557,c76o,daily,2022,Caixa anuncia renúncia de vice-presidente de tecnologia citado em denúncias de assédio moral.,0
C76_OGlobo_17-10-2022_23h28,4558,c76o,daily,2022,"Claudio Salituro é o quarto vice da Caixa a cair desde junho, quando servidoras denunciaram cúpula.",0
C76_OGlobo_17-10-2022_23h28,4559,c76o,daily,2022,"Desde o início das denúncias, Salituro é o quarto vice do banco a cair.",0
C76_OGlobo_17-10-2022_23h28,4560,c76o,daily,2022,"Em julho, o blog do jornalista Ricardo Noblat no site Metrópoles publicou vídeos em que Claudio Salituro aparece filmando e xingando servidores do banco.",0
C76_OGlobo_17-10-2022_23h28,4561,c76o,daily,2022,"Ex-presidente Pedro Guimarães, pivô de dezenas de denúncias, também deixou o posto.",0
C76_OGlobo_17-10-2022_23h28,4562,c76o,daily,2022,"Na época, a Caixa afirmou que o material seria apurado pelo banco e por uma auditoria privada contratada após as denúncias virem à tona.",0
C76_OGlobo_17-10-2022_23h28,4563,c76o,daily,2022,O g1 e a TV Globo tentam contato com Salituro.,0
C76_OGlobo_17-10-2022_23h28,4564,c76o,daily,2022,"o vice-presidente de Logística, Antônio Carlos Ferreira, cuja saída foi confirmada pela nova presidente do banco, Daniella Marques.",0
C76_OGlobo_17-10-2022_23h28,4565,c76o,daily,2022,"o vice-presidente de Negócios de Atacado, Celso Leonardo Barbosa, próximo a Guimarães e também citado em denúncias.",0
C76_OGlobo_17-10-2022_23h28,4566,c76o,daily,2022,"""A Caixa agradece ao Sr. Claudio Salituro pelas relevantes contribuições, profissionalismo e dedicação, desejando-lhe sucesso nos novos desafios"", completa o texto, que não indica o substituto de Salituro no posto.",-1
C76_OGlobo_17-10-2022_23h28,4567,c76o,daily,2022,"""A Caixa Econômica Federal comunica à sociedade brasileira, aos seus clientes e empregados, e ao mercado em geral que o Conselho de Administração acatou, nesta data, pedido de renúncia, por questões pessoais, do Sr. Claudio Salituro ao cargo de Vice-Presidente de Tecnologia e Digital"", diz o comunicado do banco ao mercado.",-1
C76_OGlobo_17-10-2022_23h28,4568,c76o,daily,2022,"A Caixa Econômica Federal emitiu fato relevante nesta segunda-feira (17) para informar que acatou a renúncia do vice-presidente de Tecnologia e Digital do banco, Claudio Salituro.",0
C76_OGlobo_17-10-2022_23h28,4569,c76o,daily,2022,A Caixa tem 12 vice-presidências.,0
C76_OGlobo_17-10-2022_23h28,4570,c76o,daily,2022,"A TV Globo apurou que a decisão foi tomada durante a reunião do Conselho de Administração da Caixa que analisou um relatório da corregedoria, com mais de 500 páginas, sobre as denúncias de assédio contra o ex-presidente do banco Pedro Guimarães.",0
C76_OGlobo_17-10-2022_23h28,4571,c76o,daily,2022,"a vice-presidente da Rede de Varejo, Camila de Freitas Aichinger.",0
C76_OGlobo_17-10-2022_23h28,4572,c76o,daily,2022,"Antes, foram trocados:",0
C76_OGlobo_17-10-2022_23h28,4573,c76o,daily,2022,As conclusões sobre a análise desse relatório não tinham sido divulgadas pela Caixa até a última publicação desta reportagem.,0
C76_OGlobo_17-10-2022_23h28_titulo,4574,c76o,daily,2022,Caixa anuncia renúncia de vice-presidente de tecnologia citado em denúncias de assédio moral.,0
C76_OGlobo_17-10-2022_23h28_titulo,4575,c76o,daily,2022,"Claudio Salituro é o quarto vice da Caixa a cair desde junho, quando servidoras denunciaram cúpula.",1
C76_OGlobo_17-10-2022_23h28,4576,c76o,daily,2022,"Ex-presidente Pedro Guimarães, pivô de dezenas de denúncias, também deixou o posto.",1
C76_OGlobo_17-10-2022_23h28,4577,c76o,daily,2022,"A Caixa Econômica Federal acatou a renúncia do vice-presidente de Tecnologia e Digital do banco, Claudio Salituro.",0
C76_OGlobo_17-10-2022_23h28,4578,c76o,daily,2022,"A informação foi emitida em comunicado, nesta segunda-feira (17).",0
C76_OGlobo_17-10-2022_23h28,4579,c76o,daily,2022,"Em julho deste ano, Claudio Salituro apareceu em vídeo filmando e xingando servidores do banco",0
C76_OGlobo_17-10-2022_23h28,4580,c76o,daily,2022,"Ainda em documento, a empresa agradeceu o trabalho do vice-presidente",0
C76_OGlobo_17-10-2022_23h28,4581,c76o,daily,2022,"A Caixa Econômica Federal emitiu fato relevante nesta segunda-feira (17) para informar que acatou a renúncia do vice-presidente de Tecnologia e Digital do banco, Claudio Salituro.",0
C76_OGlobo_17-10-2022_23h28,4582,c76o,daily,2022,"Para simbolizar o fim da era Guimarães, o banco acabou com o uso obrigatório de gravatas.",0
C77_Estadao_18-10-2022_10h07,4583,c77e,politics,2022,A decisão foi dada no bojo de uma representação ajuizada pelo partido Rede Sustentabilidade.,1
C77_Estadao_18-10-2022_10h07,4584,c77e,politics,2022,"A Defesa conduziu durante o primeiro turno das eleições deste ano uma espécie de ""apuração paralela"" em 462 seções eleitorais espalhadas pelo País.",0
C77_Estadao_18-10-2022_10h07,4585,c77e,politics,2022,"A legenda argumentou que tal intenção 'desacredita o sistema eleitoral e fragiliza o Estado Democrático de Direito', além de apontar 'pretensão de envolvimento desvirtuado e direto das Forças Armadas no pleito'.",-1
C77_Estadao_18-10-2022_10h07,4586,c77e,politics,2022,Alexandre deu 48 horas para que a Defesa preste as informação.,0
C77_Estadao_18-10-2022_10h07,4587,c77e,politics,2022,"As tropas já haviam sido intimadas pelo Tribunal de Contas da União (TCU) a apresentar os documentos do procedimento, diante do interesse público em torno do tema e da ""urgência do caso"".",0
C77_Estadao_18-10-2022_10h07,4588,c77e,politics,2022,"Como mostrou o Estadão, o TCU realizou o mesmo procedimento que as Forças Armadas, em 541 urnas eletrônicas, e apresentou os resultados da auditoria apenas dois dias após a divulgação o fim do primeiro turno.",0
C77_Estadao_18-10-2022_10h07,4589,c77e,politics,2022,"Contudo, passados 17 dias dias da realização do primeiro turno, a Defesa segue em silêncio sobre os achados da ""contagem paralela"".",0
C77_Estadao_18-10-2022_10h07,4590,c77e,politics,2022,"Ministros da Corte de Contas e do TSE têm chamado esse procedimento de ""fiscalização"" da contagem paralela dos militares, pois serviria como forma de confrontar eventuais contestações da Defesa.",0
C77_Estadao_18-10-2022_10h07,4591,c77e,politics,2022,"No entanto, o ministro Alexandre de Moraes entendeu que a solicitação está prejudicada, considerando que o processo eleitoral está em curso, com a fiscalização do sistema eletrônico de votação em conformidade com as normas baixadas pela Corte Eleitoral.",0
C77_Estadao_18-10-2022_10h07,4592,c77e,politics,2022,"Notícias de realização de auditoria das urnas pelas Forças Armadas, mediante entrega de relatório ao candidato à reeleição, parecem demonstrar a intenção de satisfazer a vontade eleitoral manifestada pelo Chefe do Executivo, podendo caracterizar, em tese, desvio de finalidade e abuso de poder"", alertou o presidente do TSE no despacho.",-1
C77_Estadao_18-10-2022_10h07,4593,c77e,politics,2022,"O documento foi assinado no final da tarde do domingo, 16, e as intimações foram expedidas nesta segunda-feira, 17.",0
C77_Estadao_18-10-2022_10h07,4594,c77e,politics,2022,"O magistrado viu possível desvio de finalidade e abuso de poder na eventual entrega do relatório de auditoria do sistema eletrônico de votação ao presidente Jair Bolsonaro, candidato à reeleição.",0
C77_Estadao_18-10-2022_10h07,4595,c77e,politics,2022,"O ministro Alexandre de Moraes, presidente do Tribunal Superior Eleitoral, determinou que o Ministério da Defesa apresente à corte a cópia de documentos existentes sobre a fiscalização 'paralela' das urnas eletrônicas feita pela pasta durante o primeiro turno destas eleições.",0
C77_Estadao_18-10-2022_10h07,4596,c77e,politics,2022,O objetivo dessa incursão militar era confrontar o resultado dos BUs com a informação oficial divulgada pelo TSE para garantir que não houve fraudes ou intercorrências no processo.,0
